Date,XEM,EOS,XMR,DOT,USDC,UNI,BNB,MIOTA,AAVE,SOL,BTC,ADA,USDT,ATOM,LINK,LTC,XRP,ETH,TRX,XLM,CRO,DOGE,WBTC
2021-01-01 23:59:59,0.22233914,2.63543894,136.0458617,8.30681869,0.99982324,4.7362491,37.90501081,0.2913477,90.34967103,1.84208404,29374.15188907,0.17534993,1.00191574,5.86855577,11.8725549,126.23034575,0.23744438,730.36756913,0.02693957,0.13240799,0.05958685,0.00568496,29349.44212426
2021-01-02 23:59:59,0.20320604,2.62642571,143.1172159,9.20883657,1.00016197,4.84521386,38.24159295,0.28621961,85.71284343,1.79927479,32127.26793922,0.1774225,1.0006002,5.41461349,12.22013745,136.94489094,0.22165492,774.53496804,0.02721922,0.12782007,0.06181843,0.01061451,32164.80094523
2021-01-03 23:59:59,0.21048162,2.7950519,138.06442352,10.03328252,0.99973591,5.44703128,41.14898038,0.30948928,91.09664966,2.16175192,32782.02446581,0.20499536,1.00051411,5.81389797,13.65017231,160.19058561,0.22584819,975.50767291,0.02949452,0.13642297,0.05976299,0.00977052,33008.12944771
2021-01-04 23:59:59,0.20481262,2.81030853,133.60277407,9.46961118,0.99937218,5.40656561,40.92635471,0.34471737,111.13203789,2.48509738,31971.91352155,0.22476238,1.00012776,5.99676998,13.57106329,154.80732008,0.23667712,1040.23304833,0.03085277,0.16518009,0.06543096,0.00976719,31950.10975632
2021-01-05 23:59:59,0.20573285,2.89780767,136.82509165,9.70165565,0.99974874,6.27929137,41.73459986,0.35311743,116.45382785,2.15721704,33992.42934365,0.25831365,1.00220227,6.21681599,14.53986805,158.59477629,0.22675012,1100.00609944,0.0286322,0.19482343,0.06634753,0.0099204,33968.23747749
2021-01-06 23:59:59,0.25828859,3.37675658,142.32329078,10.09606799,0.99968053,6.40937474,42.16595486,0.38046037,115.00081244,1.92921661,36824.36441009,0.33189849,1.00152781,6.68048696,17.15525669,169.01692345,0.25089517,1207.11223389,0.0305147,0.34079313,0.07683116,0.01046514,36680.52026984
2021-01-07 23:59:59,0.24829303,3.20399962,143.1037013,9.64458538,0.99791185,6.26771472,43.44949061,0.38376473,114.94044678,2.37274497,39371.04235311,0.2999797,1.00040027,6.27501977,16.03196788,169.61595798,0.32600198,1225.67813488,0.03106756,0.31579685,0.07781462,0.00974244,39335.30961325
2021-01-08 23:59:59,0.23380634,3.12334432,142.52987844,9.30713511,0.99968442,5.88761164,42.39531707,0.36936985,111.70277995,3.21988746,40797.61071993,0.30559684,1.00004467,5.95144498,15.28808542,173.27987445,0.32322959,1224.19714489,0.03061259,0.30283606,0.08168134,0.00984637,40574.24194593
2021-01-09 23:59:59,0.24140934,3.6266849,147.56517476,9.77776543,0.9997769,6.25130035,43.93285446,0.43632135,117.66696294,3.38538175,40254.54649816,0.33297284,1.00294675,6.53939622,17.60751275,177.4839356,0.32691622,1281.07729102,0.03402566,0.31193549,0.08285523,0.01019416,40236.76887615
2021-01-10 23:59:59,0.23555414,3.0872878,185.13798284,9.30504759,1.0000899,5.99116286,42.44847546,0.42760951,126.20067343,3.46611077,38356.43950662,0.3048953,1.00022348,6.43004165,16.24742979,171.11484357,0.31833641,1262.24666381,0.03293481,0.28874908,0.07784684,0.00985959,38332.33917873
2021-01-11 23:59:59,0.21338034,2.67222583,158.58091132,8.27643995,0.99995103,5.25150553,38.37136193,0.3688811,115.60195207,3.10808978,35566.65594049,0.27546555,1.000587,5.72138687,14.55693277,139.25223125,0.28890503,1090.14537315,0.02896345,0.27223839,0.06689872,0.00883453,35375.0237638
2021-01-12 23:59:59,0.21356298,2.59069109,157.77755401,8.26414763,1.00059849,5.5453677,38.11160883,0.35972354,126.05295916,3.61339822,33922.9605815,0.28700303,1.0004137,5.69971706,13.91584923,132.63591652,0.29212313,1043.43458391,0.02855788,0.2817427,0.06501227,0.00806287,33853.32485985
2021-01-13 23:59:59,0.22894638,2.77023335,171.8022576,10.95771005,0.9998109,6.32484939,40.13593172,0.41508947,147.4692885,3.51378151,37316.35939997,0.31360895,1.00001738,6.22269886,15.93009144,147.42134739,0.30557979,1130.73940242,0.03019611,0.30402207,0.07122265,0.00861635,37305.65289141
2021-01-14 23:59:59,0.22715736,2.79825036,163.11329005,14.5390503,1.00011509,6.87152013,41.79368392,0.42300337,147.2622138,3.27816427,39187.32812109,0.31039577,0.99896425,6.43932064,17.82625099,152.08457372,0.29543791,1218.45297846,0.03000966,0.30261974,0.07670484,0.00939673,39188.64360981
2021-01-15 23:59:59,0.21429369,2.7642698,157.38237503,13.21238089,1.00008539,7.36007632,40.91898077,0.43032,162.5793443,3.25016139,36825.36585131,0.30253033,0.9998454,7.93873664,20.70972583,144.23754971,0.2804055,1171.83461074,0.0297898,0.28494095,0.07195131,0.00936903,36693.60170339
2021-01-16 23:59:59,0.21821788,2.78435497,155.94152159,18.18042437,1.00013434,8.41865743,43.17182726,0.42604128,182.93181721,3.44705468,36178.13890106,0.352444,1.00019482,9.02906558,20.2183972,144.26541965,0.28018836,1233.53756838,0.03015329,0.29201915,0.07665999,0.00926465,36252.39678805
2021-01-17 23:59:59,0.22349699,2.76390124,159.58281804,16.98425436,1.00045456,8.6620615,45.68461122,0.43499446,186.2648519,3.8181391,35791.27792129,0.37985223,1.00041395,8.50661725,23.16677294,142.43082129,0.27738365,1230.17227237,0.03014067,0.3035661,0.08026681,0.00906651,35895.35305404
2021-01-18 23:59:59,0.23519459,2.81228728,156.95686257,16.51292725,1.00056645,9.21562851,45.35317239,0.47585838,197.65705672,3.79551495,36630.07568284,0.37142786,1.00080354,9.49400802,22.03626244,152.14408514,0.28476919,1257.27950247,0.03161753,0.30361074,0.08507881,0.0091711,36615.97474265
2021-01-19 23:59:59,0.2456898,2.80395142,157.54364173,16.46850969,1.00004061,8.64135045,42.78553342,0.46965724,187.50846827,3.64186566,36069.80639361,0.36913696,1.00043557,8.97740807,20.75409274,153.48742764,0.2943137,1377.29584154,0.0307922,0.29940454,0.08699337,0.0090982,36143.04931826
2021-01-20 23:59:59,0.23956661,2.77856908,153.02622039,17.94893082,0.9999767,8.9825195,42.60689797,0.46924091,193.3356448,3.72357809,35547.7508855,0.37539388,1.00068566,8.90316239,21.8467765,149.93142516,0.29651801,1382.27409433,0.03050712,0.29435071,0.08465417,0.00906009,35489.38657054
2021-01-21 23:59:59,0.21252189,2.54574348,130.18937528,15.94483794,1.00041884,7.60239984,38.64584075,0.42150845,159.99185659,2.9905359,30825.69850603,0.31020871,0.99969564,7.15371961,18.42427239,130.13350488,0.26894641,1121.57091957,0.02770436,0.25260259,0.07184703,0.00816632,30795.2831446
2021-01-22 23:59:59,0.21688126,2.62964961,135.70203446,17.16144057,1.00027544,8.71697842,40.8575696,0.45606244,188.27962871,3.34622852,33005.76356216,0.34957651,1.00134975,8.01366653,21.62949808,137.27145938,0.27279859,1236.51220729,0.02863758,0.27050141,0.07380502,0.0085235,32980.39015791
2021-01-23 23:59:59,0.21598713,2.70617258,138.20631079,18.59819899,1.00000646,9.30468023,40.8154796,0.44956387,210.36705841,3.50411155,32067.64288212,0.34564349,1.00055499,8.31110346,24.76153091,137.75099018,0.27182148,1230.99063605,0.02918687,0.26975519,0.07251682,0.00857912,32081.55814134
2021-01-24 23:59:59,0.21463159,2.71484034,137.47046712,17.99964968,1.00016243,12.04650866,41.88160564,0.45566551,264.85014401,3.63441116,32289.37808687,0.35388104,1.00141652,8.24055499,24.70185901,141.47731078,0.2735085,1391.60940757,0.03002034,0.27155645,0.07266073,0.00872708,32241.79889815
2021-01-25 23:59:59,0.22255548,2.65393958,137.1972018,17.25045506,1.00004421,11.35221143,41.62370324,0.43203552,249.74367963,3.69998081,32366.39304887,0.34388601,0.99997087,7.75884311,23.54012179,137.44420046,0.26908877,1324.414778,0.02955827,0.26217866,0.07113219,0.00838293,32337.58944796
2021-01-26 23:59:59,0.2459161,2.63006808,138.11320305,17.11776161,1.00007038,13.84000205,41.69473571,0.43307785,272.3576004,4.04734996,32569.84955679,0.34423363,1.00108122,7.71998974,23.02586341,134.75526433,0.26882663,1357.0581398,0.02951282,0.26156682,0.07048403,0.00825458,32668.15656886
2021-01-27 23:59:59,0.23231198,2.50933638,126.01576153,15.50486144,1.00001762,14.83348352,40.99487847,0.39306741,282.44377082,3.69058715,30432.54707881,0.31308042,1.0017644,6.98888227,21.07044661,122.94947331,0.25194347,1253.18713315,0.02832495,0.23907035,0.06531491,0.0074815,30431.74610361
2021-01-28 23:59:59,0.23339327,2.71354962,136.00677643,16.9449327,0.99957828,14.20477366,42.52910584,0.40587155,297.41404299,3.82207194,33466.09635821,0.3461287,1.0015432,8.12952767,23.11090311,133.48693077,0.26412208,1332.49224455,0.02964784,0.29224121,0.0696611,0.03408356,33315.12752081
2021-01-29 23:59:59,0.2342891,2.72706054,140.46539419,16.8416124,0.99997138,15.71157817,42.8523495,0.41178293,286.89914533,3.83467598,34316.38765032,0.3481311,1.00048592,7.98290031,22.77344356,135.01257048,0.28218765,1382.52281244,0.03329551,0.29467435,0.06810335,0.04716157,34312.94454296
2021-01-30 23:59:59,0.23108242,2.92208526,139.47419077,16.50690794,1.0000259,19.46233967,44.77227836,0.42722185,313.08732974,4.22427558,34269.52154165,0.36261874,1.00124331,8.04934246,23.59402774,133.40001778,0.44024444,1376.11553895,0.03202773,0.32486617,0.06578421,0.02817592,34355.65157531
2021-01-31 23:59:59,0.23409034,2.91448315,138.0607014,16.12131511,0.99996079,17.6662939,44.27599213,0.40709336,300.06256418,4.26414404,33114.35774753,0.34489765,1.00080766,8.13737607,22.59843448,129.5708153,0.49231408,1314.9862286,0.03160317,0.30570228,0.06276969,0.03719621,33085.08072341
2021-02-01 23:59:59,0.26405822,3.05967108,143.73500426,16.37577622,0.99994604,20.4156725,51.60769628,0.41369056,295.66131353,4.61160184,33537.1768196,0.40203323,1.00064511,9.21141436,22.83964054,131.95193202,0.37150866,1369.04046855,0.03292715,0.32183469,0.06116023,0.03487468,33702.03377319
2021-02-02 23:59:59,0.27422535,2.99993822,151.54727928,17.26325602,1.0004209,19.08366191,51.05640444,0.42821866,301.11819132,5.2675076,35510.28903716,0.42624709,1.00142744,8.90453897,23.71361319,142.50697498,0.36927,1515.19376962,0.03315322,0.33662008,0.06234366,0.03152025,35519.5210997
2021-02-03 23:59:59,0.28441425,3.06230879,154.96640737,20.73365167,0.9997514,19.7659071,52.24263599,0.45092128,365.5988563,5.71598986,37472.09010368,0.44139965,1.00101337,9.2818901,25.0730351,155.61203291,0.39348981,1660.909542,0.03443866,0.34215116,0.06738417,0.03712003,37513.78382791
2021-02-04 23:59:59,0.26490962,3.02210726,148.58617856,19.7021819,0.99974067,20.14545504,55.92512552,0.43921171,466.4799454,6.42606479,36926.06446515,0.44105138,1.00080374,9.18659397,24.49896345,145.14818702,0.4464491,1594.76269414,0.03317362,0.32522932,0.06361849,0.05328933,36990.566618
2021-02-05 23:59:59,0.28500886,3.30702481,155.27637245,20.90267541,0.99994541,21.18557362,67.84556675,0.51464433,506.77264181,6.6817203,38144.30686267,0.53787367,1.00013137,12.15978836,26.36332586,154.85221567,0.45004704,1718.65087218,0.03625571,0.34960665,0.06770392,0.04693473,38241.69089467
2021-02-06 23:59:59,0.27400452,3.20843193,152.59426078,20.39547912,0.99999704,19.30009871,72.73360043,0.55955741,472.32853192,6.11080668,39266.01073494,0.62788551,1.00112928,12.01680833,25.04933001,155.71474239,0.43909568,1677.84684697,0.03510628,0.37629988,0.06765741,0.05759472,39329.4861526
2021-02-07 23:59:59,0.30518713,3.44378226,150.74122531,19.793615,0.99988628,18.68686418,68.59052075,0.55825925,461.5083374,6.70046276,38903.44147971,0.66323787,1.0012114,13.91670339,24.79012233,151.14007922,0.41795756,1614.22782334,0.0359719,0.38347284,0.06565157,0.07878179,38877.48433487
2021-02-08 23:59:59,0.32249136,3.57921026,162.74543623,23.03189853,0.99979745,19.34528104,79.83154155,0.71738633,490.34201617,7.8832496,46196.46371944,0.68251076,1.00104401,14.23693214,25.45610344,167.21905755,0.447702,1746.61684904,0.04054574,0.39560616,0.06994476,0.07882511,46403.36678208
2021-02-09 23:59:59,0.33247305,4.15971874,169.63153571,23.12996524,1.00003951,19.53385822,107.89927906,0.74904405,488.00188063,7.81679279,46481.10423596,0.70351614,1.00123164,15.08640827,27.594215,182.1144683,0.47199055,1768.03501655,0.04603427,0.39673711,0.07200847,0.07006957,46560.31404944
2021-02-10 23:59:59,0.37066918,4.12987029,175.7175849,23.58505148,1.00001739,20.74179976,129.73715081,0.88655022,517.96825685,9.07221406,44918.18449192,0.93031849,1.00072171,15.00243474,26.85959591,182.1743915,0.5034453,1744.24343196,0.04618917,0.41241884,0.07343014,0.07289631,44846.93430832
2021-02-11 23:59:59,0.39893597,4.58569782,190.37659255,25.23029476,0.99984404,21.55499681,124.43425707,1.1815198,518.07254013,9.21535212,47909.33119483,0.92774131,1.00036728,17.77507977,27.87423942,184.49599958,0.52478651,1783.79795026,0.05706401,0.45291178,0.07999659,0.06967585,47751.07330839
2021-02-12 23:59:59,0.39915975,4.74942018,201.41067994,28.6912576,0.9998242,22.74602037,136.94839191,1.23554333,529.89617535,9.24701198,47504.85118326,0.92558739,1.00169203,21.19640347,30.64073881,197.23171013,0.60859231,1843.53258814,0.05532194,0.52784279,0.08710031,0.07006853,47508.2423937
2021-02-13 23:59:59,0.39789384,5.49298129,240.55879726,28.01672488,0.99986055,21.80675402,133.45268257,1.3091046,494.55965157,8.73245491,47105.51747252,0.90571935,1.00082786,20.24965234,34.10197805,226.22760116,0.62899615,1814.10985253,0.05961609,0.5599478,0.09153725,0.06644953,47123.2711183
2021-02-14 23:59:59,0.3696354,5.09524007,230.69962703,27.09573509,1.00002547,20.93077401,136.42651676,1.18875916,471.6146565,8.73889575,48717.2902111,0.84841862,1.00074601,19.24309907,33.29032208,214.430273,0.5941931,1805.08404652,0.05554395,0.5176439,0.08911482,0.06253697,48696.93181553
2021-02-15 23:59:59,0.38233799,4.69822376,227.5124913,27.78089328,1.00003914,20.06204541,129.56788016,1.27245858,455.61472533,8.8617388,47945.05683234,0.86101193,1.0002501,22.46043982,32.57589946,207.68101945,0.54891537,1779.79097807,0.05074605,0.49376194,0.0858379,0.05659087,47959.18529488
2021-02-16 23:59:59,0.38051868,4.64990409,221.28108114,30.15991114,1.00011428,20.45751915,130.05666054,1.25708085,431.5302847,8.29786719,49199.87134362,0.87095092,1.00040306,25.18671103,31.97348107,210.5465771,0.52084597,1781.06747722,0.05217425,0.48661002,0.08459121,0.05352025,49110.090827
2021-02-17 23:59:59,0.39667736,4.84299411,270.99571574,31.98665846,0.99984083,21.4885262,164.67009984,1.29843875,449.60051733,8.22257719,52149.00753587,0.89091968,1.00037046,23.86461322,32.25679765,236.97352307,0.53553723,1848.4582725,0.0526035,0.49700193,0.10128049,0.04937563,52193.2642924
2021-02-18 23:59:59,0.43629005,4.83930326,262.19024293,31.18063869,1.00004617,21.16178597,195.93263972,1.47607107,440.5109236,8.98045215,51679.79669449,0.91411855,1.00001932,23.13782245,32.44149357,226.86954839,0.5324331,1937.44925643,0.05498865,0.49750761,0.12042431,0.05954129,51684.30042287
2021-02-19 23:59:59,0.5243305,5.24235147,283.48134604,34.79221729,1.00005082,20.07491187,332.61603256,1.48626278,422.2425337,11.46565287,55888.13368221,0.9276491,1.0002009,22.86937248,34.71521025,236.67601167,0.56701857,1960.16474353,0.06102993,0.51360199,0.13763397,0.05513934,55759.77794435
2021-02-20 23:59:59,0.50879973,4.87035974,256.04283581,39.24217734,0.99985207,29.14038501,255.95373113,1.38317335,442.02387644,10.00266398,56099.52051348,1.12295796,1.0000679,21.75671953,34.10981666,227.61989221,0.51751221,1919.5340028,0.05804073,0.48800631,0.13878739,0.05438446,55937.3979345
2021-02-21 23:59:59,0.56653399,5.11315984,247.6500289,39.69622868,0.99994535,28.82971549,293.92359148,1.40225317,435.85377271,11.08551283,57539.9436679,1.10051956,1.00033184,21.59142606,34.15274205,227.23135545,0.54856014,1935.60106022,0.05946833,0.49876793,0.14060037,0.05597983,57557.97282978
2021-02-22 23:59:59,0.69633118,4.7068563,225.02664069,37.68948023,1.00007366,27.71704643,267.50980645,1.30799108,400.88243658,14.45478487,54207.31906543,1.09915079,1.00011129,21.30621488,31.53080638,208.10679546,0.57174115,1781.99297558,0.05437612,0.46695725,0.22026077,0.05372515,54191.46290407
2021-02-23 23:59:59,0.53620395,3.83612973,219.53105732,34.30077361,1.00022051,24.5766447,230.99425179,1.08849648,359.49751981,15.20153822,48824.42686909,0.95470914,1.00003241,20.12894083,25.80034345,176.93491521,0.47356259,1570.20392529,0.04478956,0.38652963,0.15915179,0.04739205,48617.61209255
2021-02-24 23:59:59,0.5346366,3.90117837,205.74912869,33.63354631,1.00022884,25.25514648,254.35913166,1.19475066,367.23089964,17.30270709,49705.33331637,1.05165663,1.00075732,19.49960415,28.08671865,181.37850129,0.47183151,1626.57570543,0.04802804,0.40723952,0.1601389,0.05655541,49437.05883006
2021-02-25 23:59:59,0.49528966,3.6550803,197.54811553,31.08065968,1.00007188,23.2711704,233.88595612,1.09184718,337.50146351,13.81601413,47093.85301914,1.0791162,1.00014857,17.76339623,24.66804707,178.90184288,0.43452354,1475.70373513,0.04520516,0.38126871,0.1555046,0.05016734,47041.73095564
2021-02-26 23:59:59,0.5165751,3.55477351,204.10449657,31.34609002,0.99998599,23.07451171,221.68042929,1.11611424,323.10817521,13.58794089,46339.76008289,1.24110539,0.99999365,18.81569674,25.18731328,170.39815323,0.42790019,1446.0336503,0.04517348,0.40067764,0.15498058,0.05047986,46178.60471541
2021-02-27 23:59:59,0.58156925,3.67420709,209.31081207,33.44936632,1.00003089,23.45471967,225.2494434,1.15116606,334.36448095,13.20116764,46188.45127539,1.32486029,1.00117772,19.17072582,26.23509742,172.10044726,0.43780898,1459.97312093,0.04660641,0.441458,0.15121904,0.0500829,45958.58775577
2021-02-28 23:59:59,0.6041459,3.46425413,217.98951673,33.60725607,1.00029625,22.18955961,209.57440411,1.11982044,344.87000758,13.08924694,45137.77046805,1.30805905,1.00211533,17.6227647,24.66353274,164.92717308,0.41495318,1416.0489059,0.04564734,0.4066509,0.13425579,0.04805151,45290.67699151
2021-03-01 23:59:59,0.66256245,3.69548784,230.22546698,35.58492774,0.99975693,25.44464301,254.62993345,1.21111032,385.41968876,14.95558764,49631.24137077,1.29238787,1.00040867,18.6104849,27.6070607,175.23790535,0.44724414,1564.70764686,0.04781769,0.43031848,0.1495617,0.05059866,49528.85731283
2021-03-02 23:59:59,0.77286175,3.66786538,220.95540956,36.15311759,1.00007774,25.60691279,239.52253899,1.18340281,390.92626057,13.95892139,48378.98805435,1.22558215,1.00102174,18.82212309,28.51118315,177.87243611,0.43683726,1492.60881427,0.04684855,0.41956493,0.15228873,0.05026221,48205.6397878
2021-03-03 23:59:59,0.79526952,3.83845668,219.82544402,37.04332,1.00000157,25.4664093,241.0913696,1.21503036,396.30827717,14.11559058,50538.24341445,1.21659321,1.00041737,21.43749432,29.99002853,188.5256632,0.45027913,1575.85312451,0.04908238,0.42210502,0.15770535,0.05059207,50582.24988983
2021-03-04 23:59:59,0.69846266,3.75721036,217.37327899,35.33031248,1.0001626,28.26248115,229.94506397,1.27048575,374.56693032,13.09798332,48561.1661539,1.114868,1.00007396,18.91533177,27.71873862,181.07864812,0.48660534,1541.91428551,0.05138048,0.41322238,0.15081868,0.05004843,48463.64469125
2021-03-05 23:59:59,0.72602774,3.70249047,206.36390215,33.72447211,1.00027743,28.34505432,226.37256524,1.33030078,367.12553589,12.61044281,48927.3045548,1.16852303,1.00081852,18.69241215,27.87541314,180.76561344,0.45811912,1533.27497556,0.05026901,0.40617013,0.15198968,0.04960851,48602.86841419
2021-03-06 23:59:59,0.74318052,3.7280302,204.83203406,33.43369173,0.99988131,28.477107,226.66685132,1.28117073,382.01959117,13.03645795,48912.38173056,1.13101176,1.00018976,18.93380948,28.16510315,182.98190116,0.46510621,1654.74151694,0.05029012,0.40331018,0.15429862,0.05098429,48975.89251901
2021-03-07 23:59:59,0.70819767,3.8442795,208.6578706,35.18865962,0.99999415,34.27825427,240.17921656,1.3133232,407.15247143,13.87773227,51206.69295308,1.13336664,1.00031792,19.4936591,28.5482119,190.75911134,0.46686727,1723.15379607,0.05172152,0.41284357,0.15979874,0.05212174,51406.18470262
2021-03-08 23:59:59,0.70841482,3.89515635,221.00718564,34.91375165,0.99998412,33.29326699,240.31866521,1.29898184,430.6251097,13.60218776,52246.52230995,1.11805335,1.0004318,19.3552362,31.69816108,191.92768383,0.47359734,1834.72788609,0.05281308,0.41753184,0.16014703,0.06194928,52028.68434221
2021-03-09 23:59:59,0.70088114,4.17295098,225.25488602,38.1941911,1.00007396,32.86460519,293.46322088,1.42126712,439.32953693,14.84631098,54824.11781138,1.19516106,1.00066846,21.13457975,31.499252,203.63786522,0.48598773,1868.04878133,0.05317286,0.43265022,0.17120558,0.05799823,54635.77290869
2021-03-10 23:59:59,0.60875054,3.99433963,220.662648,37.56694449,1.00005183,30.9670982,279.35802339,1.3116725,408.26351907,14.23108356,56008.54940114,1.1350027,1.00052624,19.63877487,29.94671586,200.51685695,0.46316597,1799.16622355,0.05151712,0.41076942,0.17288263,0.05600395,56132.18384701
2021-03-11 23:59:59,0.58712583,3.95602073,221.27403182,36.8824972,1.00012912,31.02901176,289.79078867,1.39113326,403.50932755,15.99227934,57805.12301924,1.12478953,1.0005828,19.2894387,30.07517495,201.25033709,0.45295964,1826.19498661,0.05150626,0.40590001,0.19027201,0.05591786,57778.79914322
2021-03-12 23:59:59,0.38472375,3.79109185,223.36391131,35.98695422,1.00017443,31.00783836,263.68583121,1.3245897,374.71471052,14.552142,57332.08896391,1.03914391,1.00034254,18.58996799,28.46152299,220.82940067,0.44113069,1772.10247833,0.05004248,0.3878707,0.19042917,0.05534893,57230.41679889
2021-03-13 23:59:59,0.36217574,4.28950882,238.46525891,37.15781161,1.00023186,32.52656862,276.10469161,1.37809498,405.39340121,15.30880274,61243.08476552,1.10331403,0.99984543,19.38295999,29.77922646,226.57829812,0.45992445,1924.68543997,0.05281493,0.40826444,0.1982849,0.06243198,61086.43861603
2021-03-14 23:59:59,0.33204093,3.97372387,233.1782789,36.57925054,0.99999785,30.7960226,264.63673926,1.31490836,381.08260484,14.50826599,59302.31697742,1.05915359,0.99979069,18.55370473,28.78942475,215.29610435,0.44211151,1854.56437805,0.05130068,0.39153298,0.18595251,0.0585919,59399.40844769
2021-03-15 23:59:59,0.37401334,3.82094943,222.28563423,34.35751567,1.00008406,29.81665621,254.66082858,1.28038375,369.02280205,14.18666194,55907.20022619,1.03353881,1.00037388,20.03556492,27.49176174,201.26461988,0.43755501,1791.70230241,0.05084007,0.38549948,0.17529491,0.05708768,55848.68018498
2021-03-16 23:59:59,0.39329338,4.06585279,229.43711175,35.43083163,0.99999413,29.93006336,258.10066992,1.32883033,371.21927385,13.62277289,56804.90123161,1.24295254,1.00005832,21.0300093,27.91741934,201.04063659,0.46259998,1806.9717631,0.05229743,0.39574702,0.19396525,0.0586074,56518.7306478
2021-03-17 23:59:59,0.39654087,4.07669718,236.02256754,36.1413638,0.99890232,31.33999408,269.85484604,1.36024538,379.1245646,14.22020281,58870.89333325,1.37867349,0.99908311,20.91105213,31.00975917,206.06792781,0.47241705,1823.44937973,0.05497513,0.40474374,0.19739054,0.05765313,58921.40187289
2021-03-18 23:59:59,0.37873369,4.1681599,231.32944219,35.51722321,1.00099445,30.02918318,261.70480662,1.33100921,363.10073433,14.23002516,57858.92070527,1.23900607,1.00092542,22.23555744,29.50481317,200.53731095,0.47291937,1782.85512445,0.05357783,0.39760939,0.22164099,0.05738277,57878.70092057
2021-03-19 23:59:59,0.38390218,4.16276396,232.81749327,38.27268979,1.0024375,33.25638035,264.0574314,1.34641892,369.37732538,14.20479642,58346.65297359,1.30216994,1.00263235,22.29199645,29.90987497,201.06371543,0.4711709,1817.62409241,0.05879268,0.39832757,0.24316039,0.05832836,58265.00213156
2021-03-20 23:59:59,0.36891159,4.34820882,235.62659541,37.35047923,1.00215144,32.19557077,264.74167667,1.44762728,372.47784121,14.21198148,58313.64260857,1.20654146,1.00223016,20.9057067,29.67692495,200.80642376,0.52699085,1812.63460132,0.06107987,0.41748777,0.21723303,0.05896063,58320.95435809
2021-03-21 23:59:59,0.37269558,4.17024385,233.20999835,36.79361002,1.00096234,32.68374904,264.8861617,1.43417073,370.15155996,14.33220593,57523.42098673,1.18914019,1.00128004,20.50726142,29.27283825,196.42775459,0.51983541,1788.21700883,0.06329613,0.40499879,0.22248744,0.05723426,57493.49460429
2021-03-22 23:59:59,0.36686901,4.10660619,219.7901313,35.53754338,1.00131022,32.96406372,255.9001907,1.47577076,344.32445841,14.91929305,54529.14561107,1.10987396,1.00181096,19.33380374,27.39811379,187.07783543,0.54994159,1691.33401831,0.05976381,0.39674021,0.21692594,0.0549616,54507.57047195
2021-03-23 23:59:59,0.36889497,4.11880438,218.82010091,34.46046617,1.00080404,31.10017847,255.68967121,1.7092836,337.71448352,14.20483076,54738.94493032,1.12155217,1.0011948,18.78286239,26.91505802,187.39396472,0.55659505,1678.65013849,0.05883036,0.40008575,0.21459478,0.05355558,54722.18174143
2021-03-24 23:59:59,0.34344186,3.72250292,211.70570918,30.43643479,1.00155362,27.59833762,249.85138142,1.42915201,322.38054762,13.66129764,52774.26369049,1.07500238,1.00130131,17.59081474,25.05388547,177.65495515,0.48883678,1593.4134567,0.0560789,0.36863908,0.2187281,0.05170175,52814.36819773
2021-03-25 23:59:59,0.33048122,3.69835467,213.78992057,29.9822075,1.00083002,26.67650097,234.88542998,1.34848065,328.21590435,13.02508469,51704.1619252,1.10157403,1.00101636,17.21056926,25.69628691,173.06118625,0.51749833,1595.359192,0.05562184,0.3659004,0.20660372,0.05144848,51704.31511487
2021-03-26 23:59:59,0.35286378,4.18717602,222.50761534,33.2003874,1.00080149,28.96528846,255.10456453,1.45388164,355.60626394,14.77942113,55137.31372578,1.21396897,1.00122202,18.96671807,27.4015666,184.27867316,0.56705516,1702.84201957,0.06489966,0.38750515,0.21313584,0.05395158,55028.76347011
2021-03-27 23:59:59,0.35237434,4.10281412,224.50859771,32.6610468,1.00027398,28.13306028,269.10231416,1.40653079,348.59236933,16.50832188,55973.51084173,1.17657685,1.00060086,18.70562428,26.87954403,184.83043819,0.55044347,1716.49461243,0.06379023,0.38472186,0.20517853,0.05437709,55962.29641606
2021-03-28 23:59:59,0.37020511,4.12377384,233.97366618,32.29789284,1.0007922,27.84012417,269.19128686,1.41977749,346.18989982,18.01623371,55950.7457745,1.19112378,1.00060718,19.30849576,26.69699411,185.02849167,0.55075583,1691.35596451,0.06356293,0.39934099,0.20367223,0.05369841,55948.6091065
2021-03-29 23:59:59,0.38335087,4.2859643,234.80510373,34.37360543,1.00002413,29.12337236,275.21461939,1.51657709,360.31627991,18.85480803,57750.19987147,1.20254105,0.99975875,20.27684357,28.05256859,194.47477728,0.56787082,1819.68496282,0.06479057,0.40788306,0.21865378,0.05405164,57659.19796129
2021-03-30 23:59:59,0.39460214,4.35849733,245.4707683,34.06686061,1.0005575,28.48761617,311.42649356,1.59006218,373.64082623,19.2339251,58917.6930451,1.2133165,1.00089602,19.97778919,27.90404849,196.6820915,0.56685858,1846.03369779,0.06608571,0.40594096,0.22157844,0.05390039,58864.73646644
2021-03-31 23:59:59,0.38299606,4.81330505,246.15054571,37.0270117,0.99960549,27.98652266,302.06345942,1.57923882,377.00814257,19.46522941,58918.83271375,1.19326443,1.00001997,19.11012164,29.35113651,197.49909288,0.57386946,1918.36206064,0.0923122,0.41089808,0.216001,0.05365728,59067.00884384
